recording_id,species,scientific_name,country,location,quality,length_s,date,file_path
181527,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Działdowo, Działdowo County, Warmian-Masurian Voivodeship",A,4:03,2014-06-06,data\processed_wav\181527.wav
181308,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Gmina Dobrzyniewo Duże (near  Fasty), białostocki, Podlaskie Voivodeship",A,1:04,2014-06-03,data\processed_wav\181308.wav
181275,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Działdowo, Działdowo County, Warmian-Masurian Voivodeship",A,4:48,2014-06-06,data\processed_wav\181275.wav
181093,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Gmina Dzierzgowo (near  Nowe Łączyno), Mława County, Masovian Voivodeship",A,10:49,2014-06-03,data\processed_wav\181093.wav
180070,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Podleśne, Braniewo County, Warmian-Masurian Voivodeship",A,1:08,2014-05-29,data\processed_wav\180070.wav
174327,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Gmina Budry (near  Zabrost Wielki), Węgorzewo County, Warmian-Masurian Voivodeship",A,1:11,2013-06-07,data\processed_wav\174327.wav
141039,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Dzierzgowo (near  Brzozowo Nowe), Mława County, Masovian Voivodeship",A,7:24,2013-07-01,data\processed_wav\141039.wav
138157,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,"Wasilków, białostocki, Podlaskie Voivodeship",A,8:51,2013-06-13,data\processed_wav\138157.wav
103657,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,Celejów,A,2:57,2012-06-13,data\processed_wav\103657.wav
92104,Blyth's Reed Warbler,Acrocephalus dumetorum,Poland,Wasilków,A,0:59,2010-06-19,data\processed_wav\92104.wav
1075351,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Parczew (near  Bójki), Lubartów County, Lublin Voivodeship",A,1:35,2025-06-22,data\processed_wav\1075351.wav
930455,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Przemków (near  Przemków), polkowicki, Województwo dolnośląskie",A,3:30,2024-06-30,data\processed_wav\930455.wav
819372,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Góra, górowski, Dolnośląskie",A,5:55,2022-05-08,data\processed_wav\819372.wav
558758,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Łęczyca (near  Łęczyca), łęczycki, województwo łódzkie",A,0:32,2020-05-15,data\processed_wav\558758.wav
150552,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Pułtusk (near  Pultusk), Pułtusk County, Masovian Voivodeship",A,0:39,2013-07-03,data\processed_wav\150552.wav
150549,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Pułtusk (near  Pultusk), Pułtusk County, Masovian Voivodeship",A,0:47,2013-07-03,data\processed_wav\150549.wav
150548,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Pułtusk (near  Pultusk), Pułtusk County, Masovian Voivodeship",A,0:10,2013-07-03,data\processed_wav\150548.wav
150544,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,"Gmina Pułtusk (near  Pultusk), Pułtusk County, Masovian Voivodeship",A,2:49,2013-07-03,data\processed_wav\150544.wav
101548,Eurasian Reed Warbler,Acrocephalus scirpaceus,Poland,Sand mine Pigeon (Kopalnia pisku Gołąb),A,1:16,2012-05-18,data\processed_wav\101548.wav
923586,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Jelcz-Laskowice (near  Jelcz-Laskowice), Powiat oławski, Województwo dolnośląskie",A,0:35,2024-07-27,data\processed_wav\923586.wav
923585,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Jelcz-Laskowice (near  Jelcz-Laskowice), Powiat oławski, Województwo dolnośląskie",A,0:49,2024-07-26,data\processed_wav\923585.wav
809803,Marsh Warbler,Acrocephalus palustris,Poland,"Poleski NP, Gmina Urszulin, Włodawa County, Lublin Voivodeship",A,2:20,2023-05-23,data\processed_wav\809803.wav
791405,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Zakliczyn (near  Charzewice), tarnowski, Lesser Poland Voivodeship",A,3:52,2022-06-07,data\processed_wav\791405.wav
791401,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Zakliczyn (near  Charzewice), tarnowski, Lesser Poland Voivodeship",A,2:56,2022-06-07,data\processed_wav\791401.wav
791399,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Stary Sącz (near  Gołkowice Dolne), nowosądecki, Małopolskie",A,4:19,2022-06-07,data\processed_wav\791399.wav
791397,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Stary Sącz (near  Gołkowice Dolne), nowosądecki, Małopolskie",A,5:31,2022-06-07,data\processed_wav\791397.wav
791284,Marsh Warbler,Acrocephalus palustris,Poland,"Nowy Sącz, Nowy Sącz, Małopolskie",A,3:57,2022-05-31,data\processed_wav\791284.wav
790168,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Podegrodzie (near  Podegrodzie), nowosądecki, Małopolskie",A,7:59,2022-05-21,data\processed_wav\790168.wav
790159,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Podegrodzie (near  Podrzecze), nowosądecki, Małopolskie",A,10:07,2022-05-20,data\processed_wav\790159.wav
656053,Marsh Warbler,Acrocephalus palustris,Poland,"Długie, Powiat stargardzki, Zachodniopomorskie",A,1:03,2021-06-01,data\processed_wav\656053.wav
656052,Marsh Warbler,Acrocephalus palustris,Poland,"Długie, Powiat stargardzki, Zachodniopomorskie",A,0:59,2021-06-01,data\processed_wav\656052.wav
421802,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Komańcza, krośnieński, Województwo podkarpackie",A,5:48,2018-05-28,data\processed_wav\421802.wav
421801,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Komańcza, krośnieński, Województwo podkarpackie",A,7:04,2018-05-28,data\processed_wav\421801.wav
420543,Marsh Warbler,Acrocephalus palustris,Poland,"Działdowo (near  Kisiny), działdowski, warmińsko-mazurskie",A,13:39,2018-06-14,data\processed_wav\420543.wav
419411,Marsh Warbler,Acrocephalus palustris,Poland,"Działdowo, działdowski, warmińsko-mazurskie",A,17:39,2018-06-08,data\processed_wav\419411.wav
378965,Marsh Warbler,Acrocephalus palustris,Poland,"Kowalowy Gród, Podlaskie Voivodeship",A,1:07,2017-07-08,data\processed_wav\378965.wav
322532,Marsh Warbler,Acrocephalus palustris,Poland,"Działdowo, działdowski, warmińsko-mazurskie",A,10:02,2016-06-18,data\processed_wav\322532.wav
321893,Marsh Warbler,Acrocephalus palustris,Poland,"Biebrza National Park, Podlaskie Voivodeship",A,1:03,2016-06-16,data\processed_wav\321893.wav
189569,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Radków, Lower Silesian Voivodeship (near  Radków), Kłodzko County, Lower Silesian Voivodeship",A,2:56,2014-06-04,data\processed_wav\189569.wav
181819,Marsh Warbler,Acrocephalus palustris,Poland,"Gmina Lipowiec Kościelny (near  Mlawa), Mława County, Masovian Voivodeship",A,9:56,2014-06-12,data\processed_wav\181819.wav
129495,Marsh Warbler,Acrocephalus palustris,Poland,Bialowieza,A,3:05,2012-05-21,data\processed_wav\129495.wav
104174,Marsh Warbler,Acrocephalus palustris,Poland,Kissing swamp near Kissing Village (bagno Całowanie w pobliżu wsi Całowanie),A,3:00,2012-06-22,data\processed_wav\104174.wav
102809,Marsh Warbler,Acrocephalus palustris,Poland,Wolf vilage (wieś Wilków),A,2:47,2012-05-30,data\processed_wav\102809.wav
101551,Marsh Warbler,Acrocephalus palustris,Poland,Fields near Aspen village (pola w pobliżu wsi Osiny),A,2:55,2012-05-19,data\processed_wav\101551.wav
57120,Marsh Warbler,Acrocephalus palustris,Poland,"Dolina górnej Krzny, Poland",A,1:05,2010-06-15,data\processed_wav\57120.wav
419065,Eastern Olivaceous Warbler,Iduna pallida,Poland,"Kuźnica, pucki, pomorskie",A,1:34,2018-06-07,data\processed_wav\419065.wav
1136615,Icterine Warbler,Hippolais icterina,Poland,"Hel, Powiat pucki, Województwo pomorskie",A,0:39,2026-05-21,data\processed_wav\1136615.wav
1136574,Icterine Warbler,Hippolais icterina,Poland,"Kąty Wrocławskie (near  Skałka), Wrocław County, Lower Silesian Voivodeship",A,0:27,2026-05-19,data\processed_wav\1136574.wav
809775,Icterine Warbler,Hippolais icterina,Poland,"South Park (near  Głogów), Dolnośląskie Voivodeship",A,1:33,2023-05-14,data\processed_wav\809775.wav
809700,Icterine Warbler,Hippolais icterina,Poland,"South Park (near  Głogów), Dolnośląskie Voivodeship",A,7:38,2023-05-14,data\processed_wav\809700.wav
791407,Icterine Warbler,Hippolais icterina,Poland,"Gmina Zakliczyn (near  Borowa), tarnowski, Małopolskie",A,4:27,2022-05-29,data\processed_wav\791407.wav
743429,Icterine Warbler,Hippolais icterina,Poland,"Mścichy, Gmina Radziłów, grajewski, podlaskie",A,0:17,2022-06-05,data\processed_wav\743429.wav
651739,Icterine Warbler,Hippolais icterina,Poland,"Tykocin, Podlaskie Voivodeship",A,2:55,2021-05-24,data\processed_wav\651739.wav
558969,Icterine Warbler,Hippolais icterina,Poland,"Gmina Białowieża (near  Białowieża), Powiat hajnowski, podlaskie",A,1:29,2020-05-16,data\processed_wav\558969.wav
513166,Icterine Warbler,Hippolais icterina,Poland,"Grodków, powiat brzeski, opolskie",A,1:02,2019-06-07,data\processed_wav\513166.wav
478178,Icterine Warbler,Hippolais icterina,Poland,"sieradzki, województwo łódzkie",A,0:56,2019-05-27,data\processed_wav\478178.wav
473556,Icterine Warbler,Hippolais icterina,Poland,The Biebrza National Park,A,0:17,2019-05-11,data\processed_wav\473556.wav
473555,Icterine Warbler,Hippolais icterina,Poland,The Biebrza National Park,A,1:25,2019-05-11,data\processed_wav\473555.wav
181960,Icterine Warbler,Hippolais icterina,Poland,"Gmina Tykocin (near  Kiermusy), białostocki, Podlaskie Voivodeship",A,7:35,2014-05-17,data\processed_wav\181960.wav
137594,Icterine Warbler,Hippolais icterina,Poland,"Wiśniewo, Mława County, Masovian Voivodeship",A,4:00,2013-06-06,data\processed_wav\137594.wav
134549,Icterine Warbler,Hippolais icterina,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,6:13,2013-05-22,data\processed_wav\134549.wav
133057,Icterine Warbler,Hippolais icterina,Poland,"Jabłonna (near  Gmina Jabłonna), Legionowo County, Masovian Voivodeship",A,2:00,2013-05-09,data\processed_wav\133057.wav
100970,Icterine Warbler,Hippolais icterina,Poland,Bialowieza,A,3:05,2012-05-10,data\processed_wav\100970.wav
36376,Icterine Warbler,Hippolais icterina,Poland,Biebrza Marshes ,A,1:11,2008-06-07,data\processed_wav\36376.wav
630248,River Warbler,Locustella fluviatilis,Poland,"Gmina Stary Sącz (near  Stary Sącz), nowosądecki, Małopolskie",A,3:36,2020-06-19,data\processed_wav\630248.wav
559333,River Warbler,Locustella fluviatilis,Poland,"Tychy (near  Kobiór), pszczyński, śląskie",A,22:32,2020-05-17,data\processed_wav\559333.wav
559331,River Warbler,Locustella fluviatilis,Poland,"Tychy (near  Kobiór), pszczyński, śląskie",A,10:58,2020-05-17,data\processed_wav\559331.wav
559326,River Warbler,Locustella fluviatilis,Poland,"Tychy (near  Kobiór), pszczyński, śląskie",A,4:38,2020-05-17,data\processed_wav\559326.wav
479626,River Warbler,Locustella fluviatilis,Poland,"Gmina Piaski, gostyński, wielkopolskie",A,2:01,2019-06-02,data\processed_wav\479626.wav
479576,River Warbler,Locustella fluviatilis,Poland,"Tychy, Tychy, śląskie",A,1:54,2019-06-08,data\processed_wav\479576.wav
479575,River Warbler,Locustella fluviatilis,Poland,"Tychy, Tychy, śląskie",A,1:10,2019-06-08,data\processed_wav\479575.wav
477857,River Warbler,Locustella fluviatilis,Poland,"Lublin Governorate (near  Lublin), Lublin, lubelskie",A,0:26,2019-05-30,data\processed_wav\477857.wav
422079,River Warbler,Locustella fluviatilis,Poland,"Gmina Komańcza (near  Maniów), krośnieński, Województwo podkarpackie",A,2:00,2018-05-29,data\processed_wav\422079.wav
321675,River Warbler,Locustella fluviatilis,Poland,"Gmina Szydłowo (near  Dębsk), mławski, mazowieckie",A,1:37,2016-06-14,data\processed_wav\321675.wav
321379,River Warbler,Locustella fluviatilis,Poland,"Szumin, Mazowieckie Voivodeship",A,0:30,2016-06-12,data\processed_wav\321379.wav
286679,River Warbler,Locustella fluviatilis,Poland,Leoncin,A,6:29,2015-05-15,data\processed_wav\286679.wav
253272,River Warbler,Locustella fluviatilis,Poland,"Gmina Lipowiec Kościelny (near  Głużek), mławski, mazowieckie",A,1:00,2015-06-19,data\processed_wav\253272.wav
243438,River Warbler,Locustella fluviatilis,Poland,Leoncin,A,3:00,2015-05-15,data\processed_wav\243438.wav
189573,River Warbler,Locustella fluviatilis,Poland,"Gmina Lewin Kłodzki (near  Gołaczów, Kłodzko County), Kłodzko County, Lower Silesian Voivodeship",A,1:46,2014-06-14,data\processed_wav\189573.wav
181963,River Warbler,Locustella fluviatilis,Poland,"Gmina Białowieża (near  Białowieża), Hajnówka County, Podlaskie Voivodeship",A,8:34,2014-05-16,data\processed_wav\181963.wav
181962,River Warbler,Locustella fluviatilis,Poland,"Gmina Białowieża (near  Białowieża), Hajnówka County, Podlaskie Voivodeship",A,6:05,2014-05-16,data\processed_wav\181962.wav
181130,River Warbler,Locustella fluviatilis,Poland,"Gmina Mierzęcice (near  Boguchwałowice), Będzin County, Silesian Voivodeship",A,1:18,2014-05-31,data\processed_wav\181130.wav
179245,River Warbler,Locustella fluviatilis,Poland,"Gmina Białowieża (near  Białowieża), Hajnówka County, Podlaskie Voivodeship",A,1:45,2014-05-11,data\processed_wav\179245.wav
179244,River Warbler,Locustella fluviatilis,Poland,"Gmina Białowieża (near  Białowieża), Hajnówka County, Podlaskie Voivodeship",A,0:24,2014-05-11,data\processed_wav\179244.wav
179243,River Warbler,Locustella fluviatilis,Poland,"Gmina Białowieża (near  Białowieża), Hajnówka County, Podlaskie Voivodeship",A,2:42,2014-05-11,data\processed_wav\179243.wav
178819,River Warbler,Locustella fluviatilis,Poland,"Gmina Białowieża (near  Białowieża), Hajnówka County, Podlaskie Voivodeship",A,2:13,2014-05-12,data\processed_wav\178819.wav
139978,River Warbler,Locustella fluviatilis,Poland,"Lipowiec (near  Dobra Wola), Mława County, Masovian Voivodeship",A,1:09,2013-06-11,data\processed_wav\139978.wav
136661,River Warbler,Locustella fluviatilis,Poland,"Białowieża, Podlaskie Voivodeship",A,2:09,2013-05-31,data\processed_wav\136661.wav
129502,River Warbler,Locustella fluviatilis,Poland,Bialowieza,A,2:37,2012-05-21,data\processed_wav\129502.wav
129501,River Warbler,Locustella fluviatilis,Poland,Bialowieza,A,2:52,2012-05-18,data\processed_wav\129501.wav
103996,River Warbler,Locustella fluviatilis,Poland,"Zięby, Warmińsko-Mazurskie Voivodeship",A,1:23,2012-06-14,data\processed_wav\103996.wav
101139,River Warbler,Locustella fluviatilis,Poland,Biebrza Marshes ,A,0:12,2010-06-06,data\processed_wav\101139.wav
78505,River Warbler,Locustella fluviatilis,Poland,Warta river,A,0:42,2005-05-26,data\processed_wav\78505.wav
78504,River Warbler,Locustella fluviatilis,Poland,Warta river,A,0:13,2005-05-26,data\processed_wav\78504.wav
41053,River Warbler,Locustella fluviatilis,Poland,"Vistula River, Warsaw ",A,2:23,2009-05-31,data\processed_wav\41053.wav
36743,River Warbler,Locustella fluviatilis,Poland,Biebrza Marshes ,A,0:43,2008-06-04,data\processed_wav\36743.wav
642625,Savi's Warbler,Locustella luscinioides,Poland,"powiat grodziski, Mazowieckie",A,0:37,2021-04-25,data\processed_wav\642625.wav
574213,Savi's Warbler,Locustella luscinioides,Poland,"Dojlidy Ponds, Białystok, Podlaskie Voivodeship",A,0:33,2020-07-07,data\processed_wav\574213.wav
367518,Savi's Warbler,Locustella luscinioides,Poland,"Dojlidy Ponds, Białystok, Podlaskie Voivodeship",A,1:35,2017-05-03,data\processed_wav\367518.wav
140533,Savi's Warbler,Locustella luscinioides,Poland,"Gmina Białowieża, Hajnówka County, Podlaskie Voivodeship",A,0:45,2007-05-31,data\processed_wav\140533.wav
129525,Savi's Warbler,Locustella luscinioides,Poland,"Budy, Biebrza Marshes",A,2:39,2012-05-26,data\processed_wav\129525.wav
129524,Savi's Warbler,Locustella luscinioides,Poland,"Budy, Biebrza Marshes",A,1:53,2012-05-26,data\processed_wav\129524.wav
102820,Savi's Warbler,Locustella luscinioides,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,2:54,2012-04-28,data\processed_wav\102820.wav
78918,Savi's Warbler,Locustella luscinioides,Poland,Bialowiesza marsh,A,0:26,2005-05-17,data\processed_wav\78918.wav
1107483,Common Grasshopper Warbler,Locustella naevia,Poland,"Jeziorsko, Gmina Warta (near  Warta), Sieradz County, Łódzkie",A,0:17,2026-05-09,data\processed_wav\1107483.wav
614526,Common Grasshopper Warbler,Locustella naevia,Poland,"Lawki Swamp, Biebrza NP, Gm. Trzcianne, moniecki, podlaskie",A,0:14,2020-05-20,data\processed_wav\614526.wav
571166,Common Grasshopper Warbler,Locustella naevia,Poland,Biebrza and Narew Valley,A,0:20,2019-05-11,data\processed_wav\571166.wav
571164,Common Grasshopper Warbler,Locustella naevia,Poland,Biebrza and Narew Valley,A,2:36,2019-05-11,data\processed_wav\571164.wav
571163,Common Grasshopper Warbler,Locustella naevia,Poland,Biebrza and Narew Valley,A,3:42,2019-05-11,data\processed_wav\571163.wav
571147,Common Grasshopper Warbler,Locustella naevia,Poland,Biebrza and Narew Valley,A,0:15,2019-05-11,data\processed_wav\571147.wav
557342,Common Grasshopper Warbler,Locustella naevia,Poland,Biebrza and Narew Valley,A,0:28,2020-05-11,data\processed_wav\557342.wav
485291,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Osieczna (near  Berdychowo), leszczyński, wielkopolskie",A,0:35,2019-07-04,data\processed_wav\485291.wav
481660,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Łęczyca (near  Łęczyca), łęczycki, województwo łódzkie",A,0:38,2019-06-02,data\processed_wav\481660.wav
478645,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Łęczyca (near  Łęczyca), łęczycki, województwo łódzkie",A,2:21,2019-06-02,data\processed_wav\478645.wav
477353,Common Grasshopper Warbler,Locustella naevia,Poland,The Biebrza National Park,A,1:20,2019-05-19,data\processed_wav\477353.wav
381330,Common Grasshopper Warbler,Locustella naevia,Poland,"Biebrza Marshes, Biebrza NP, ",A,2:36,2017-05-11,data\processed_wav\381330.wav
322530,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Płośnica (near  Gruszka), działdowski, warmińsko-mazurskie",A,4:29,2016-06-18,data\processed_wav\322530.wav
316714,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Wołów (near  Lubiąż), wołowski, Województwo dolnośląskie",A,1:34,2016-04-29,data\processed_wav\316714.wav
286719,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Leoncin, Nowy Dwór Mazowiecki County, Masovian Voivodeship",A,0:37,2015-05-15,data\processed_wav\286719.wav
178232,Common Grasshopper Warbler,Locustella naevia,Poland,"Gmina Iłowo-Osada (near Iłowo-Osada), Działdowo County, Warmian-Masurian Voivodeship",A,4:35,2014-05-12,data\processed_wav\178232.wav
129484,Common Grasshopper Warbler,Locustella naevia,Poland,Bialowieza,A,2:05,2012-05-21,data\processed_wav\129484.wav
104179,Common Grasshopper Warbler,Locustella naevia,Poland,"Vistula Road, Stub City, Poland (Ulica Wiślana, Karczew nad Wisłą)",A,1:55,2012-06-21,data\processed_wav\104179.wav
104177,Common Grasshopper Warbler,Locustella naevia,Poland,"Vistula Road, Stub City, Poland (Ulica Wiślana, Karczew nad Wisłą)",A,2:31,2012-06-21,data\processed_wav\104177.wav
102166,Common Grasshopper Warbler,Locustella naevia,Poland,Valleys village (wieś Kotliny),A,0:56,2012-05-22,data\processed_wav\102166.wav
101543,Common Grasshopper Warbler,Locustella naevia,Poland,"Morasko, Poznań, Wielkopolskie Voivodeship",A,2:54,2012-04-20,data\processed_wav\101543.wav
36275,Common Grasshopper Warbler,Locustella naevia,Poland,Biebrza Marshes ,A,1:36,2008-06-07,data\processed_wav\36275.wav
1106282,Eurasian Blackcap,Sylvia atricapilla,Poland,"Gmina Szczytna (near  Kudowa-Zdrój), Kłodzko County, Lower Silesian Voivodeship",A,1:34,2026-05-06,data\processed_wav\1106282.wav
1104918,Eurasian Blackcap,Sylvia atricapilla,Poland,"Odra river near  Glogow, Głogów County, Lower Silesian Voivodeship",A,1:24,2026-04-28,data\processed_wav\1104918.wav
1015687,Eurasian Blackcap,Sylvia atricapilla,Poland,"Gmina Firlej (near  Baran), Lubartów County, Lublin Voivodeship",A,3:01,2025-05-26,data\processed_wav\1015687.wav
